,regionID,province,city,date,infectionCase,Confirmed,accumulated,briefingDate,note,className
1876,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,16.0,30.0,2020-10-07,,의료기관
1877,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,6.0,36.0,2020-10-08,,의료기관
1878,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,1.0,37.0,2020-10-09,,의료기관
1879,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,12.0,49.0,2020-10-10,,의료기관
1880,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,2.0,51.0,2020-10-11,,의료기관
1881,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,9.0,60.0,2020-10-13,,의료기관
1882,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,1.0,61.0,2020-10-14,,의료기관
1883,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,2.0,63.0,2020-10-16,,의료기관
1884,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,7.0,70.0,2020-10-20,,의료기관
1885,20.0,경기도,의정부시,2020-10-06,마스터플러스병원,1.0,71.0,2020-10-23,,의료기관
1886,20.0,경기도,의정부시,2020-03-29,의정부성모병원,7.0,7.0,2020-03-31,,의료기관
1887,20.0,경기도,의정부시,2020-03-29,의정부성모병원,6.0,13.0,2020-04-01,,의료기관
1888,20.0,경기도,의정부시,2020-03-29,의정부성모병원,9.0,22.0,2020-04-02,,의료기관
1889,20.0,경기도,의정부시,2020-03-29,의정부성모병원,5.0,27.0,2020-04-03,,의료기관
1890,20.0,경기도,의정부시,2020-03-29,의정부성모병원,8.0,35.0,2020-04-04,,의료기관
1891,20.0,경기도,의정부시,2020-03-29,의정부성모병원,5.0,40.0,2020-04-05,,의료기관
1892,20.0,경기도,의정부시,2020-03-29,의정부성모병원,4.0,44.0,2020-04-06,,의료기관
1893,20.0,경기도,의정부시,2020-03-29,의정부성모병원,4.0,48.0,2020-04-07,,의료기관
1894,20.0,경기도,의정부시,2020-03-29,의정부성모병원,4.0,52.0,2020-04-08,,의료기관
1895,20.0,경기도,의정부시,2020-03-29,의정부성모병원,7.0,59.0,2020-04-11,,의료기관
1896,20.0,경기도,의정부시,2020-03-29,의정부성모병원,3.0,62.0,2020-04-13,,의료기관
1897,20.0,경기도,의정부시,2020-03-30,의정부성모병원,2.0,64.0,2020-04-14,,의료기관
1898,20.0,경기도,의정부시,2020-03-31,의정부성모병원,5.0,69.0,2020-04-16,,의료기관
1899,20.0,경기도,의정부시,2020-03-31,의정부성모병원,1.0,70.0,2020-04-21,누적확진자수 유추하여 도출,의료기관
1900,20.0,경기도,의정부시,2020-03-31,의정부성모병원,2.0,72.0,2020-04-24,추가확진자수 유추하여 도출,의료기관
1901,20.0,경기도,이천시,2020-12-26,물류센터,20.0,21.0,2020-12-29,,물류배송업
1902,20.0,경기도,이천시,2020-12-26,물류센터,59.0,80.0,2021-01-01,,물류배송업
1903,20.0,경기도,이천시,2020-12-26,물류센터,13.0,97.0,2021-01-03,계산 이상,물류배송업
1904,20.0,경기도,이천시,2020-12-26,물류센터,23.0,120.0,2021-01-06,,물류배송업
1905,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,13.0,14.0,2020-09-11,,복지시설 및 단체
1906,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,4.0,18.0,2020-09-12,,복지시설 및 단체
1907,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,2.0,20.0,2020-09-16,,복지시설 및 단체
1908,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,1.0,21.0,2020-09-17,,복지시설 및 단체
1909,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,4.0,25.0,2020-09-23,,복지시설 및 단체
1910,20.0,경기도,이천시,2020-09-09,이천시 주간보호센터,1.0,26.0,2020-09-30,,복지시설 및 단체
1911,20.0,경기도,이천시,2020-06-16,인천재일고등학교,1.0,1.0,2020-06-16,,교육시설 및 단체
1912,20.0,경기도,이천시,2020-06-16,인천재일고등학교,1.0,2.0,2020-06-17,,교육시설 및 단체
1913,20.0,경기도,파주시,2020-10-31,물류배송업,12.0,13.0,2020-11-02,,물류배송업
1914,20.0,경기도,파주시,2020-12-22,식품업체,10.0,11.0,2021-01-01,,직장
1915,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,4.0,8.0,2020-08-14,,일반음식점 및 카페
1916,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,9.0,17.0,2020-08-15,,일반음식점 및 카페
1917,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,12.0,29.0,2020-08-16,,일반음식점 및 카페
1918,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,13.0,42.0,2020-08-17,,일반음식점 및 카페
1919,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,7.0,49.0,2020-08-18,,일반음식점 및 카페
1920,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,6.0,55.0,2020-08-19,,일반음식점 및 카페
1921,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,3.0,58.0,2020-08-20,,일반음식점 및 카페
1922,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,2.0,60.0,2020-08-22,,일반음식점 및 카페
1923,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,4.0,64.0,2020-08-23,,일반음식점 및 카페
1924,20.0,경기도,파주시,2020-08-12,파주시 스타벅스,2.0,66.0,2020-08-25,,일반음식점 및 카페
1925,20.0,경기도,파주시,2020-11-10,홍보물제작업체,8.0,9.0,2020-11-19,,직장
1926,20.0,경기도,평택시,2020-12-16,노인보호센터,12.0,13.0,2021-01-02,,복지시설 및 단체
1927,20.0,경기도,평택시,2020-08-27,서해로교회,9.0,10.0,2020-08-30,,종교시설 및 단체
1928,20.0,경기도,평택시,2020-08-27,서해로교회,5.0,21.0,2020-09-06,접촉자 조사 중 평택시 평택시 굿모닝 병원 의료종사자 5명 확진,종교시설 및 단체
1929,20.0,경기도,평택시,2020-04-01,언와인드(와인바),,13.0,2020-04-04,누적확진자만 제공,유흥시설
1930,20.0,경기도,평택시,2020-04-01,언와인드(와인바),4.0,17.0,2020-04-09,,유흥시설
1931,20.0,경기도,평택시,2020-04-01,언와인드(와인바),1.0,18.0,2020-04-10,,유흥시설
1932,20.0,경기도,평택시,2020-12-28,지인여행/사우나,22.0,23.0,2021-01-02,,"가족, 지인 및 소모임"
1933,20.0,경기도,포천시,2020-10-04,경기 북부 군부대,35.0,36.0,2020-10-05,,군부대
1934,20.0,경기도,포천시,2020-10-05,경기 북부 군부대,1.0,37.0,2020-10-06,내촌면 군부대랑 동일 사건,군부대
1935,20.0,경기도,포천시,2020-12-18,골프장,14.0,15.0,2020-12-20,,"체육, 여가시설"
1936,20.0,경기도,포천시,2020-12-11,기도원,31.0,32.0,2020-12-13,,종교시설 및 단체
1937,20.0,경기도,포천시,2020-12-11,기도원,2.0,34.0,2020-12-14,,종교시설 및 단체
1938,20.0,경기도,포천시,2020-12-11,기도원,5.0,39.0,2020-12-16,,종교시설 및 단체
1939,40.0,충청북도,음성군,,기도원,9.0,10.0,2020-11-16,,종교시설 및 단체
1940,61.0,경상남도,진주시,2021-01-09,기도원,37.0,38.0,2021-01-12,,종교시설 및 단체
1941,61.0,경상남도,진주시,2021-01-09,기도원,35.0,73.0,2021-01-13,,종교시설 및 단체
1942,61.0,경상남도,진주시,2021-01-09,기도원,7.0,80.0,2021-01-14,,종교시설 및 단체
1943,61.0,경상남도,진주시,2021-01-09,기도원,5.0,85.0,2021-01-15,,종교시설 및 단체
1944,61.0,경상남도,진주시,2021-01-09,기도원,10.0,95.0,2021-01-16,,종교시설 및 단체
1945,61.0,경상남도,진주시,2021-01-09,기도원,7.0,102.0,2021-01-17,,종교시설 및 단체
1946,61.0,경상남도,진주시,2021-01-09,기도원,3.0,105.0,2021-01-18,,종교시설 및 단체
1947,20.0,경기도,포천시,2020-09-21,소망공동체요양원,13.0,14.0,2020-10-03,,요양병원 및 시설
1948,20.0,경기도,포천시,2020-10-26,추산초등학교,14.0,15.0,2020-10-29,,교육시설 및 단체
1949,20.0,경기도,포천시,2020-10-26,추산초등학교,1.0,16.0,2020-10-30,,교육시설 및 단체
1950,20.0,경기도,포천시,2020-10-26,추산초등학교,4.0,20.0,2020-11-11,,교육시설 및 단체
1951,20.0,경기도,포천시,2020-10-26,추산초등학교,2.0,22.0,2020-11-12,,교육시설 및 단체
1952,20.0,경기도,포천시,2020-07-21,포천시 주둔군 부대,1.0,22.0,2020-08-04,증상발생 이전에 전파가 가능함이 확인됨,군부대
1953,20.0,경기도,포천시,2020-04-11,한성내과의원,5.0,6.0,2020-04-17,,의료기관
1954,20.0,경기도,포천시,2020-04-11,한성내과의원,1.0,7.0,2020-04-23,,의료기관
1955,20.0,경기도,화성시,2020-10-07,청소년상담복지센터,5.0,6.0,2020-10-11,,복지시설 및 단체
1956,20.0,경기도,화성시,2020-09-02,한림대동탄성심병원,1.0,2.0,2020-09-03,,의료기관
1957,20.0,경기도,화성시,2020-10-06,화성시 가족모임,5.0,6.0,2020-10-08,,"가족, 지인 및 소모임"
1958,20.0,경기도,,2020-09-25,군포안양 가족모임,5.0,7.0,2020-09-28,,"가족, 지인 및 소모임"
1959,20.0,경기도,,2020-08-26,부천가족/유진전기,14.0,15.0,2020-09-07,,"가족, 지인 및 소모임"
1960,30.0,강원도,,2020-11-11,교장연수 프로그램,6.0,7.0,2020-11-13,,기타
1961,30.0,강원도,,2020-11-11,교장연수 프로그램,9.0,16.0,2020-11-15,,기타
1962,30.0,강원도,,2020-11-11,교장연수 프로그램,2.0,18.0,2020-11-16,,기타
1963,30.0,강원도,강릉시,2020-10-09,강릉시 지인모임,7.0,8.0,2020-10-13,,"가족, 지인 및 소모임"
1964,30.0,강원도,강릉시,2020-10-09,강릉시 지인모임,,16.0,2020-10-15,서울 송파구 미분류 관리 중인 식당 및 양양군 지인모임 사례와 역학적 연관성이 확인되어 관련 집단을 재분류(송파/양양/강릉 지인모임 관련,"가족, 지인 및 소모임"
1965,30.0,강원도,강릉시,2020-12-09,기타 강습,10.0,11.0,2020-12-11,,교육시설 및 단체
1966,30.0,강원도,강릉시,2020-12-09,기타 강습,7.0,18.0,2020-12-12,,교육시설 및 단체
1967,30.0,강원도,강릉시,2020-12-09,기타 강습,1.0,19.0,2020-12-13,,교육시설 및 단체
1968,30.0,강원도,동해/강릉,2020-12-24,동해/강릉 병원,13.0,14.0,2020-12-30,,의료기관
1969,30.0,강원도,동해시,2020-12-16,초등학교,28.0,29.0,2020-12-21,,교육시설 및 단체
1970,30.0,강원도,동해시,2020-12-16,초등학교,16.0,45.0,2020-12-22,,교육시설 및 단체
1971,30.0,강원도,속초시,2020-08-18,동창회 속초여행,16.0,17.0,2020-08-21,지역을 특정할 수 없으나 속초여행이므로 속초에 배정,"가족, 지인 및 소모임"
1972,30.0,강원도,속초시,2020-08-18,동창회 속초여행,1.0,18.0,2020-08-22,,"가족, 지인 및 소모임"
1973,30.0,강원도,속초시,2020-08-18,동창회 속초여행,7.0,25.0,2020-08-25,,"가족, 지인 및 소모임"
1974,30.0,강원도,원주시,2020-08-21,명륜초병설유치원 교사,10.0,11.0,2020-08-23,,기타
1975,30.0,강원도,원주시,2020-12-17,선교사 지인모임,13.0,14.0,2020-12-20,,종교시설 및 단체
1976,30.0,강원도,원주시,2020-10-26,원주시 일가족,15.0,16.0,2020-10-28,,"가족, 지인 및 소모임"
1977,30.0,강원도,원주시,2020-10-26,원주시 일가족,7.0,23.0,2020-10-29,,"가족, 지인 및 소모임"
1978,30.0,강원도,원주시,2020-10-26,원주시 일가족,8.0,31.0,2020-10-30,,"가족, 지인 및 소모임"
1979,30.0,강원도,원주시,2020-10-26,원주시 일가족,2.0,33.0,2020-11-02,,"가족, 지인 및 소모임"
1980,30.0,강원도,원주시,2020-10-26,원주시 일가족,1.0,34.0,2020-11-10,,"가족, 지인 및 소모임"
1981,30.0,강원도,원주시,2020-08-20,원주시 체육시설,9.0,10.0,2020-08-21,,"체육, 여가시설"
1982,30.0,강원도,원주시,2020-08-20,원주시 체육시설,8.0,18.0,2020-08-22,,"체육, 여가시설"
1983,30.0,강원도,원주시,2020-11-06,의료기기 판매업,,16.0,2020-11-09,,직장
1984,30.0,강원도,원주시,2020-11-06,의료기기 판매업,1.0,17.0,2020-11-10,,직장
1985,30.0,강원도,원주시,2020-11-06,의료기기 판매업,6.0,23.0,2020-11-11,,직장
1986,30.0,강원도,원주시,2021-01-05,직장동료,11.0,12.0,2021-01-15,,"가족, 지인 및 소모임"
1987,30.0,강원도,원주시,2020-08-21,홈플러스 푸드코트,10.0,11.0,2020-08-23,,일반음식점 및 카페
1988,51.0,전라남도,순천시,2020-08-15,홈플러스 푸드코트,10.0,11.0,2020-08-23,"무한九룹(서울시 관악구)과 관련성이 확인되어, 무한九룹* 관련 집단발생으로 재분류",일반음식점 및 카페
1989,30.0,강원도,철원군,2020-12-22,노인보호시설,32.0,33.0,2020-12-26,,복지시설 및 단체
1990,30.0,강원도,철원군,2020-12-22,노인보호시설,5.0,38.0,2020-12-28,,복지시설 및 단체
1991,30.0,강원도,철원군,2020-11-15,아이돌봄이,7.0,8.0,2020-11-19,,기타
1992,30.0,강원도,철원군,2020-11-15,아이돌봄이,8.0,16.0,2020-11-20,,기타
1993,30.0,강원도,철원군,2020-11-14,장애인 요양원,5.0,6.0,2020-11-15,,요양병원 및 시설
1994,30.0,강원도,철원군,2020-11-14,장애인 요양원,5.0,11.0,2020-11-16,,요양병원 및 시설
1995,30.0,강원도,철원군,2020-11-14,장애인 요양원,19.0,30.0,2020-11-18,,요양병원 및 시설
1996,30.0,강원도,철원군,2020-11-14,장애인 요양원,10.0,40.0,2020-11-20,,요양병원 및 시설
1997,30.0,강원도,철원군,2020-11-14,장애인 요양원,8.0,48.0,2020-11-22,,요양병원 및 시설
1998,30.0,강원도,철원군,2020-11-14,장애인 요양원,15.0,63.0,2020-12-01,,요양병원 및 시설
1999,30.0,강원도,춘천시,2020-12-10,수학학원,8.0,9.0,2020-12-12,,교육시설 및 단체
2000,30.0,강원도,춘천시,2020-12-10,수학학원,7.0,16.0,2020-12-13,,교육시설 및 단체
2001,30.0,강원도,춘천시,2020-11-19,춘천시 소재 대학교,15.0,16.0,2020-11-22,,교육시설 및 단체
2002,30.0,강원도,평창군,2020-12-13,스키장,10.0,11.0,2020-12-16,,"체육, 여가시설"
2003,30.0,강원도,평창군,2020-12-13,스키장,6.0,17.0,2020-12-18,,"체육, 여가시설"
2004,30.0,강원도,평창군,2020-12-13,스키장,3.0,20.0,2020-12-20,,"체육, 여가시설"
2005,30.0,강원도,홍천군,2020-11-26,공공근로,11.0,12.0,2020-11-28,,기타
2006,30.0,강원도,홍천군,2020-07-29,홍천 캠핑 모임,9.0,9.0,2020-08-01,8월 이전에 최초로 나온 일자 살펴봐야 함,"가족, 지인 및 소모임"
2007,30.0,강원도,홍천군,2020-07-29,홍천 캠핑 모임,1.0,10.0,2020-08-03,,"가족, 지인 및 소모임"
2008,40.0,충청북도,괴산군,2020-03-07,경로당,6.0,6.0,2020-03-07,,"가족, 지인 및 소모임"
2009,40.0,충청북도,괴산군,2020-03-07,경로당,4.0,10.0,2020-03-09,,"가족, 지인 및 소모임"
2010,40.0,충청북도,괴산군,2020-03-07,경로당,1.0,11.0,2020-03-11,,"가족, 지인 및 소모임"
2011,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,7.0,8.0,2020-12-17,,의료기관
2012,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,14.0,22.0,2020-12-18,,의료기관
2013,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,36.0,58.0,2020-12-19,,의료기관
2014,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,28.0,86.0,2020-12-22,,의료기관
2015,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,39.0,125.0,2020-12-23,,의료기관
2016,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,20.0,145.0,2020-12-24,,의료기관
2017,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,18.0,163.0,2020-12-25,,의료기관
2018,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,25.0,188.0,2020-12-26,,의료기관
2019,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,26.0,214.0,2020-12-27,,의료기관
2020,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,6.0,220.0,2020-12-28,,의료기관
2021,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,33.0,253.0,2020-12-30,,의료기관
2022,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,22.0,281.0,2021-01-05,계산 이상,의료기관
2023,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,30.0,311.0,2021-01-06,,의료기관
2024,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,6.0,317.0,2021-01-07,,의료기관
2025,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,34.0,385.0,2021-01-09,,의료기관
2026,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,8.0,393.0,2021-01-11,,의료기관
2027,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,13.0,406.0,2021-01-12,,의료기관
2028,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,14.0,420.0,2021-01-14,,의료기관
2029,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,4.0,424.0,2021-01-15,,의료기관
2030,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,15.0,438.0,2021-01-16,계산 이상,의료기관
2031,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,22.0,452.0,2021-01-20,계산 이상,의료기관
2032,40.0,충청북도,괴산군/음성군/진천군/안성시,2020-12-16,괴산군/음성군/진천군/안성시 병원,15.0,467.0,2021-01-22,,의료기관
2033,40.0,충청북도,제천시,2020-11-25,김장모임,13.0,14.0,2020-11-27,,"가족, 지인 및 소모임"
2034,40.0,충청북도,제천시,2020-11-25,김장모임,11.0,25.0,2020-11-28,,"가족, 지인 및 소모임"
2035,40.0,충청북도,제천시,2020-11-25,김장모임,15.0,40.0,2020-11-29,,"가족, 지인 및 소모임"
2036,40.0,충청북도,제천시,2020-11-25,김장모임,15.0,55.0,2020-11-30,,"가족, 지인 및 소모임"
2037,40.0,충청북도,제천시,2020-11-25,김장모임,13.0,68.0,2020-12-01,,"가족, 지인 및 소모임"
2038,51.0,전라남도,보성군,2021-01-07,김장모임,9.0,10.0,2021-01-10,,"가족, 지인 및 소모임"
2039,40.0,충청북도,청주시,2020-12-04,건강기능식품제조업체,12.0,13.0,2020-12-09,,제조업
2040,40.0,충청북도,청주시,2020-11-23,당구장 선후배모임,17.0,18.0,2020-11-27,,"가족, 지인 및 소모임"
2041,40.0,충청북도,청주시,2020-11-23,당구장 선후배모임,4.0,22.0,2020-11-28,,"가족, 지인 및 소모임"
2042,40.0,충청북도,청주시,2020-11-23,당구장 선후배모임,3.0,25.0,2020-11-29,,"가족, 지인 및 소모임"
2043,40.0,충청북도,청주시,2020-11-23,당구장 선후배모임,2.0,27.0,2020-11-30,,"가족, 지인 및 소모임"
2044,40.0,충청북도,청주시,2020-11-23,당구장 선후배모임,10.0,37.0,2020-12-01,,"가족, 지인 및 소모임"
2045,40.0,충청북도,청주시,2020-12-23,목회자 모임,13.0,14.0,2020-12-29,,종교시설 및 단체
2046,40.0,충청북도,청주시,2020-08-04,청주시 이슬람 종교행사,5.0,6.0,2020-08-05,,종교시설 및 단체
2047,40.0,충청북도,청주시,2020-11-29,화학회사,7.0,8.0,2020-12-02,,직장
2048,41.0,충청남도,공주시,2020-11-23,푸르메요양병원,14.0,15.0,2020-11-24,,요양병원 및 시설
2049,41.0,충청남도,공주시,2020-11-23,푸르메요양병원,26.0,41.0,2020-11-27,,요양병원 및 시설
2050,41.0,충청남도,금산군,2020-09-10,섬김요양원,7.0,9.0,2020-09-11,첫확진자 2명,요양병원 및 시설
2051,41.0,충청남도,금산군,2020-09-10,섬김요양원,1.0,10.0,2020-09-12,,요양병원 및 시설
2052,41.0,충청남도,금산군,2020-09-10,섬김요양원,1.0,11.0,2020-09-13,,요양병원 및 시설
2053,41.0,충청남도,금산군,2020-09-10,섬김요양원,1.0,12.0,2020-09-14,,요양병원 및 시설
2054,41.0,충청남도,보령시,2020-09-16,보령 해양과학고,4.0,5.0,2020-09-17,,교육시설 및 단체
2055,41.0,충청남도,보령시,2020-09-16,보령 해양과학고,1.0,6.0,2020-09-18,,교육시설 및 단체
2056,41.0,충청남도,서산시,2020-03-11,연구소,6.0,6.0,2020-03-11,,직장
2057,41.0,충청남도,서산시,2020-03-11,연구소,2.0,8.0,2020-03-12,,직장
2058,41.0,충청남도,아산,2020-11-18,선문대학교,13.0,14.0,2020-11-20,,교육시설 및 단체
2059,41.0,충청남도,아산,2020-11-18,선문대학교,2.0,16.0,2020-11-21,,교육시설 및 단체
2060,41.0,충청남도,아산,2020-11-03,아산 일가족 결혼식 모임,9.0,10.0,2020-11-05,,"가족, 지인 및 소모임"
2061,41.0,충청남도,아산,2020-10-30,직장 관련,18.0,19.0,2020-11-02,,직장
2062,41.0,충청남도,아산,2020-10-30,직장 관련,4.0,23.0,2020-11-03,,직장
2063,41.0,충청남도,아산,2020-10-30,직장 관련,5.0,28.0,2020-11-04,,직장
2064,41.0,충청남도,아산,2020-10-30,직장 관련,5.0,33.0,2020-11-05,,직장
2065,41.0,충청남도,아산,2020-10-30,직장 관련,2.0,35.0,2020-11-08,,직장
2066,41.0,충청남도,아산,2020-10-30,직장 관련,14.0,49.0,2020-11-15,,직장
2067,41.0,충청남도,아산시,2021-01-03,성경공부모임,13.0,14.0,2021-01-04,,종교시설 및 단체
2068,41.0,충청남도,천안,2020-11-11,중학교 친구모임,5.0,6.0,2020-11-13,,"가족, 지인 및 소모임"
2069,41.0,충청남도,천안시,2020-08-22,순천향대학교 부속 천안병원,9.0,10.0,2020-08-24,,의료기관
2070,41.0,충청남도,천안시,2020-08-22,순천향대학교 부속 천안병원,7.0,17.0,2020-08-25,,의료기관
2071,41.0,충청남도,천안시,2020-12-23,식품점/식당,32.0,33.0,2020-12-25,,일반음식점 및 카페
2072,41.0,충청남도,천안시,2020-12-23,식품점/식당,14.0,47.0,2020-12-26,,일반음식점 및 카페
2073,41.0,충청남도,천안시,2020-12-23,식품점/식당,10.0,57.0,2020-12-27,,일반음식점 및 카페
2074,41.0,충청남도,천안시,2020-12-23,식품점/식당,34.0,91.0,2020-12-28,,일반음식점 및 카페
2075,41.0,충청남도,천안시,2020-12-23,식품점/식당,29.0,120.0,2020-12-30,,일반음식점 및 카페
2076,41.0,충청남도,천안시,2020-12-23,식품점/식당,3.0,123.0,2020-12-31,,일반음식점 및 카페
2077,41.0,충청남도,천안시,2020-12-23,식품점/식당,8.0,131.0,2021-01-06,,일반음식점 및 카페
2078,41.0,충청남도,천안시,2020-12-23,식품점/식당,11.0,142.0,2021-01-10,,일반음식점 및 카페
2079,41.0,충청남도,천안시,2021-01-17,우체국,5.0,6.0,2021-01-21,,공공기관
2080,41.0,충청남도,천안시,2020-12-23,자동차 부품회사,11.0,12.0,2021-01-01,,직장
2081,41.0,충청남도,천안시,2020-12-22,종교시설1,11.0,12.0,2020-12-26,,종교시설 및 단체
2082,41.0,충청남도,천안시,2020-08-19,천안 동산교회,4.0,5.0,2020-08-20,,종교시설 및 단체
2083,41.0,충청남도,천안시,2020-08-19,천안 동산교회,3.0,8.0,2020-08-21,,종교시설 및 단체
2084,41.0,충청남도,천안시,2020-08-19,천안 동산교회,3.0,11.0,2020-08-22,,종교시설 및 단체
2085,41.0,충청남도,천안시,2020-08-19,천안 동산교회,,15.0,2020-08-28,8월 이후 교회 관련 주요 집단 발생 표를 보고 작성한 것이라 구체적인 당일 확진환자 수는 없음.,종교시설 및 단체
2086,41.0,충청남도,청양군,2020-12-01,마을회관,13.0,14.0,2020-12-08,,"가족, 지인 및 소모임"
2087,41.0,충청남도,청양군,2020-12-01,마을회관,8.0,22.0,2020-12-09,,"가족, 지인 및 소모임"
2088,41.0,충청남도,청양군,2020-09-02,청양군 김치공장,18.0,19.0,2020-09-03,,제조업
2089,41.0,충청남도,청양군,2020-09-02,청양군 김치공장,3.0,22.0,2020-09-04,,제조업
2090,41.0,충청남도,청양군,2020-09-02,청양군 김치공장,1.0,23.0,2020-09-05,,제조업
2091,41.0,충청남도,청양군,2020-09-02,청양군 김치공장,3.0,29.0,2020-09-14,,제조업
2092,41.0,충청남도,,2020-02-28,천안시 운동시설,16.0,16.0,2020-02-28,,"체육, 여가시설"
2093,41.0,충청남도,,2020-02-28,천안시 운동시설,39.0,55.0,2020-03-03,,"체육, 여가시설"
2094,41.0,충청남도,,2020-02-28,천안시 운동시설,25.0,80.0,2020-03-04,,"체육, 여가시설"
2095,41.0,충청남도,,2020-02-28,천안시 운동시설,1.0,81.0,2020-03-05,,"체육, 여가시설"
2096,41.0,충청남도,,2020-02-28,천안시 운동시설,7.0,88.0,2020-03-06,,"체육, 여가시설"
2097,41.0,충청남도,,2020-02-28,천안시 운동시설,4.0,92.0,2020-03-08,,"체육, 여가시설"
2098,41.0,충청남도,,2020-02-28,천안시 운동시설,7.0,99.0,2020-03-10,,"체육, 여가시설"
2099,41.0,충청남도,,2020-02-28,천안시 운동시설,6.0,105.0,2020-03-12,,"체육, 여가시설"
2100,50.0,전라북도,군산시,2020-12-01,아파트 보수업체,9.0,10.0,2020-12-02,,직장
2101,50.0,전라북도,군산시,2020-12-01,아파트 보수업체,2.0,12.0,2020-12-03,,직장
2102,50.0,전라북도,군산시,2020-11-26,주점모임,22.0,23.0,2020-12-01,,유흥시설
2103,50.0,전라북도,완주군,2020-12-05,자동차 공장,14.0,15.0,2020-12-08,,제조업
2104,50.0,전라북도,익산시,2020-09-14,동익산결혼상담소,4.0,5.0,2020-09-16,,직장
2105,50.0,전라북도,익산시,2020-08-18,익산시 일가족,6.0,7.0,2020-08-21,,"가족, 지인 및 소모임"
2106,50.0,전라북도,익산시,2020-08-18,익산시 일가족,3.0,10.0,2020-08-22,,"가족, 지인 및 소모임"
2107,50.0,전라북도,익산시,,인화동 사무실,1.0,10.0,2020-09-18,,직장
2108,50.0,전라북도,익산시,,인화동 사무실,7.0,17.0,2020-09-26,,직장
2109,50.0,전라북도,익산시,,인화동 사무실,2.0,19.0,2020-10-05,,직장
2110,50.0,전라북도,전주시,2020-12-02,덕진구 교회,6.0,7.0,2020-12-04,,종교시설 및 단체
2111,50.0,전라북도,전주시,2020-12-02,덕진구 교회,9.0,16.0,2020-12-05,,종교시설 및 단체
2112,50.0,전라북도,전주시,2020-06-18,전주여고,1.0,1.0,2020-06-18,,교육시설 및 단체
